CONTROL,VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,BP1_2C,FAC_DEL
3200302,12,01,1,1,08,01,28,000240
3200302,12,01,1,3,07,01,28,000240
3200302,12,01,1,2,05,01,28,000240
2400013,03,01,1,1,05,01,28,000368
2800007,01,01,1,2,03,01,28,000253
2800007,01,01,2,2,03,01,28,000253
2800324,05,01,1,1,09,02,28,000612
2800327,03,01,5,5,04,02,28,000391
2800327,04,01,1,1,02,02,28,000391
2800327,04,01,1,1,09,02,28,000782
2800332,04,01,1,1,06,01,28,000428
2800333,03,01,1,1,10,01,28,000460
2850128,04,01,1,1,09,02,28,001164
2850129,01,01,1,1,10,01,28,000716
2850131,04,01,1,1,09,01,28,001246
2850132,02,01,1,2,04,02,28,000420
2850132,02,01,2,2,04,02,28,000420
2850145,03,01,1,1,08,01,28,000942
2850147,03,01,1,1,01,01,28,000241
2850147,08,01,1,1,10,01,28,000482
2850147,08,01,1,1,11,01,28,000482
2850147,10,01,1,1,04,01,28,000241
2850165,05,01,1,1,02,02,28,000275
2850165,05,01,1,2,05,02,28,000550
2850165,05,01,2,2,05,02,28,000550
2850166,01,01,1,1,08,01,28,000812
2850166,01,01,1,1,09,01,28,000812
2850166,03,01,1,5,03,01,28,000406
2850166,03,01,2,5,03,01,28,000406
2850166,03,01,3,5,03,01,28,000406
2850166,03,01,4,5,03,01,28,000406
2850166,03,01,5,5,03,01,28,000406
2850166,03,01,1,5,04,01,28,000406
2850166,03,01,2,5,04,01,28,000406
2850166,03,01,3,5,04,01,28,000406
2850166,03,01,4,5,04,01,28,000406
2850166,03,01,5,5,04,01,28,000406
2850166,03,01,1,1,09,01,28,000812
2850166,03,01,1,1,10,01,28,000812
2850182,03,01,1,1,02,02,28,000469
2850182,03,01,1,1,08,02,28,000938
2850184,02,01,1,1,09,02,28,000724
2850184,04,01,1,1,05,03,28,000724
2850184,05,01,1,1,04,01,28,000362
2850201,02,01,1,1,10,01,28,000784
2850202,02,01,1,1,05,01,28,000392
2850203,02,01,1,1,02,02,28,000337
2850203,02,01,1,1,09,02,28,000674
2850203,05,01,1,1,03,02,28,000337
2850217,03,01,1,3,09,01,28,000498
2850217,03,01,2,3,09,01,28,000498
2850217,03,01,3,3,09,01,28,000498
2850220,01,01,1,1,02,01,28,000411
2850220,03,01,1,1,13,01,28,000822
2850221,03,01,1,1,01,02,28,000347
2850221,05,01,1,2,09,01,28,000694
2850221,05,01,2,2,09,01,28,000694
2850221,05,01,1,1,12,01,28,000694
2850221,06,01,1,3,02,05,28,000347
2850221,06,01,2,3,02,05,28,000347
2850221,06,01,3,3,02,05,28,000347
2850222,04,01,1,1,04,01,28,000362
2850237,02,01,1,1,04,02,28,000450
2850237,05,01,1,1,02,01,28,000450
2850238,02,01,1,1,04,02,28,000454
2850238,02,01,1,1,06,02,28,000908
2850238,04,01,1,4,13,03,28,001362
2850238,04,01,2,4,13,03,28,001362
2850238,04,01,3,4,13,03,28,001362
2850238,04,01,4,4,13,03,28,001362
2850254,02,01,1,1,09,02,28,000744
2850254,04,01,1,1,02,01,28,000372
2850258,01,01,1,1,10,01,28,000454
2850259,01,01,1,1,04,01,28,000320
2890002,05,01,1,1,10,01,28,000820
2890004,04,01,1,1,02,04,28,000392
2890005,01,01,1,2,03,01,28,000441
2890005,01,01,2,2,03,01,28,000441
2890005,03,01,1,1,02,02,28,000441
2890008,03,01,1,1,02,01,28,000421
2890008,03,01,1,1,03,01,28,000421
2890008,03,01,1,1,04,01,28,000421
2890008,03,01,1,1,07,01,28,000421
2890012,05,01,1,1,04,01,28,000447
2890016,01,01,1,1,01,01,28,000349
2890018,02,01,1,1,02,01,28,000301
2890018,04,01,1,1,10,01,28,000602
2890018,05,01,1,1,04,03,28,000301
2890023,02,01,1,1,03,01,28,000306
2890023,04,01,1,2,02,01,28,000306
2890023,04,01,2,2,02,01,28,000306
2890023,04,01,1,1,04,01,28,000306
2890026,02,01,1,1,03,02,28,000389
2890026,02,01,1,1,09,02,28,000778
2890029,01,01,1,1,06,01,28,000786
2890029,04,01,1,1,09,02,28,001179
2890031,07,01,1,1,04,01,28,000292
2890033,03,01,1,1,15,01,28,000245
2890036,02,01,1,1,09,02,28,000924
2890036,03,01,1,1,05,01,28,000924
2890036,05,01,1,1,09,02,28,001848
2890046,01,01,1,1,01,01,28,000331
2890056,05,01,1,1,05,03,28,001245
2890063,01,01,1,1,04,03,28,000499
2890063,02,01,1,1,06,02,28,000998
2890063,02,01,1,2,10,02,28,000998
2890063,02,01,2,2,10,02,28,000998
2890065,01,01,1,1,02,01,28,000454
2890065,01,01,1,1,07,01,28,000908
2890065,03,01,1,1,06,01,28,001362
2890077,01,01,1,1,03,01,28,000205
2890077,01,01,1,2,09,01,28,000615
2890077,01,01,2,2,09,01,28,000615
2890079,02,01,1,1,07,01,28,000636
2890079,05,01,1,1,09,02,28,000636
2890079,09,01,1,1,02,01,28,000318
2890079,09,01,1,1,09,01,28,000636
2890079,10,01,1,1,09,01,28,000636
2890081,01,01,1,1,02,03,28,000437
2890081,02,01,1,1,02,02,28,000437
2890081,05,01,1,1,07,01,28,000437
2890084,03,01,1,1,04,01,28,000263
2890085,03,01,1,1,05,01,28,000407
2890085,04,01,1,1,02,01,28,000407
2890087,01,01,1,2,09,01,28,000720
2890087,01,01,2,2,09,01,28,000720
2890089,02,01,1,1,04,02,28,000424
2890089,05,01,1,1,05,01,28,001696
2890089,05,01,1,1,09,01,28,001696
2890091,01,01,1,1,02,02,28,000519
2890093,05,01,1,1,09,01,28,000656
2890096,03,01,1,1,05,02,28,000850
2890096,05,01,1,1,04,02,28,000425
2890098,01,01,1,1,08,02,28,000924
2800335,01,01,1,1,01,02,28,000458
2800338,03,01,1,1,04,01,28,000381
2800002,01,01,1,1,03,04,28,000224
2800339,04,01,1,1,02,01,28,000334
1940245,04,01,2,2,05,01,28,000856
2800323,04,01,1,5,11,01,28,000740
2800323,04,01,3,5,11,01,28,000740
2800333,04,01,2,3,04,02,28,000460
2800333,04,01,3,3,04,02,28,000460
2800334,04,01,1,1,05,02,28,001203
2800336,05,01,1,1,09,01,28,000908
2800337,04,01,2,2,02,01,28,000429
2850004,01,01,1,1,04,03,28,000224
2850004,07,01,1,1,10,01,28,000224
2850005,08,01,1,1,01,02,28,000270
2850019,05,01,1,1,05,01,28,000402
2850075,05,01,1,1,05,02,28,001988
2850077,03,01,1,1,13,01,28,000402
2800002,01,01,1,1,10,04,28,000896
2800002,09,01,1,1,04,01,28,000224
2800007,05,01,1,1,04,02,28,000253
2800007,06,01,1,2,04,01,28,000253
2800007,06,01,2,2,04,01,28,000253
2800007,09,01,1,1,10,02,28,000506
2800012,04,01,1,1,04,02,28,000446
2800323,04,01,5,5,11,01,28,000740
2800325,05,01,1,1,09,01,28,001551
2800333,04,01,1,3,04,02,28,000460
2800337,04,01,1,1,04,01,28,000429
2800337,04,01,1,2,02,01,28,000429
2850055,02,01,1,1,09,01,28,000908
2800002,10,01,1,1,10,03,28,000896
2800005,01,01,1,1,04,01,28,000244
2800005,04,01,1,1,10,02,28,000732
2800007,03,01,1,1,08,02,28,000506
2800323,04,01,2,5,11,01,28,000740
2800327,03,01,1,5,04,02,28,000391
2800327,03,01,2,5,04,02,28,000391
2800327,03,01,3,5,04,02,28,000391
2850006,04,01,1,1,10,01,28,000924
2850019,05,01,1,1,02,01,28,000201
2850021,05,01,1,1,04,01,28,000273
2850021,06,01,1,3,02,04,28,000273
2850021,06,01,2,3,02,04,28,000273
2850023,02,01,1,1,06,02,28,001292
2850024,03,01,1,3,10,01,28,000718
2850055,04,01,1,1,05,01,28,000908
2850058,01,01,1,1,02,01,28,000440
2850073,04,01,1,2,09,01,28,001113
2800323,04,01,4,5,11,01,28,000740
2800327,03,01,4,5,04,02,28,000391
2850006,03,01,1,1,02,02,28,000462
2850019,09,01,1,1,02,04,28,000201
2850019,10,01,1,1,05,01,28,000402
2850021,06,01,3,3,02,04,28,000273
2850023,05,01,1,1,08,03,28,001938
2850024,03,01,1,1,04,01,28,000359
2850024,03,01,1,2,05,01,28,000718
2850024,03,01,2,2,05,01,28,000718
2850024,03,01,2,3,10,01,28,000718
2850024,03,01,3,3,10,01,28,000718
2850055,05,01,1,1,01,02,28,000454
2850055,05,01,1,1,02,02,28,000454
2850055,05,01,1,1,09,02,28,002270
2850058,01,01,1,1,09,01,28,000880
2850058,01,01,1,1,10,01,28,000880
2850075,04,01,1,1,08,01,28,000994
2850006,03,01,1,1,04,02,28,000462
2850254,05,01,1,1,02,02,28,000372
2850254,05,01,1,1,04,02,28,000372
2850147,08,01,1,1,09,01,28,000482
2850092,02,01,1,1,02,01,28,000470
2850109,05,01,1,1,04,02,28,000529
2850110,03,01,1,1,06,01,28,002400
2850072,08,01,1,1,02,02,28,000309
2850256,06,01,1,2,02,02,28,000252
2850256,06,01,2,2,02,02,28,000252
2850092,02,01,1,1,08,01,28,001880
2850092,02,01,1,1,09,01,28,001880
2850111,01,01,1,1,06,01,28,000422
2850111,03,01,1,1,04,01,28,000422
1940021,03,01,2,2,06,01,28,000958
2850111,01,01,1,1,13,01,28,000422
2850128,01,01,1,1,04,02,28,000388
2850073,04,01,2,2,09,01,28,001113
2850074,05,01,1,1,02,01,28,000493
2850074,05,01,1,1,03,01,28,000493
2890043,06,01,1,1,02,02,28,000226
2850075,04,01,1,1,04,01,28,000497
2850257,04,01,1,1,09,02,28,002185
2850075,03,01,1,1,04,01,28,000497
2850109,02,01,1,1,02,02,28,000529
2850075,03,01,1,1,03,01,28,000497
2890084,09,01,1,1,09,03,28,001052
2890094,10,01,1,1,08,02,28,000430
2850259,09,01,1,1,04,02,28,000320
2860001,04,01,1,1,06,01,28,000488
1160030,08,01,1,1,05,01,28,000536
2850114,04,01,2,2,02,01,28,000413
1950017,01,01,1,1,07,01,28,002976
2800344,05,01,1,1,02,02,28,000421
2800345,01,01,1,3,02,01,28,000364
2800352,05,01,2,2,04,01,28,000543
2800360,04,01,1,1,10,02,28,001028
2850079,05,01,1,1,02,02,28,000343
2850115,01,01,1,1,01,01,28,000420
2850115,04,01,1,1,01,01,28,000420
2850134,01,01,1,1,04,01,28,000442
2850134,01,01,1,1,09,01,28,001326
2850134,03,01,1,1,01,02,28,000442
2850135,01,01,1,1,02,02,28,000445
2850148,02,01,1,2,03,01,28,000350
2850148,02,01,2,2,03,01,28,000350
2850148,04,01,1,2,02,02,28,000350
2850148,04,01,2,2,02,02,28,000350
2850149,02,01,1,2,02,01,28,000262
2850149,02,01,2,2,02,01,28,000262
2850149,05,01,1,1,11,02,28,000786
2850150,03,01,1,1,02,02,28,000483
2850151,01,01,1,1,04,02,28,000437
2850152,05,01,1,1,01,01,28,000341
2850169,01,01,1,1,03,02,28,000413
2850169,03,01,1,2,05,02,28,000826
2850169,03,01,2,2,05,02,28,000826
2850169,05,01,1,1,04,02,28,000413
2850170,01,01,1,1,02,02,28,000441
2850170,02,01,1,1,03,01,28,000441
2850171,02,01,1,1,01,01,28,000577
2850171,02,01,1,2,05,01,28,001731
2850171,02,01,2,2,05,01,28,001731
2850171,05,01,1,1,02,01,28,000577
2850185,03,01,1,1,04,01,28,000539
2850186,01,01,1,1,02,01,28,000421
2850186,03,01,1,1,02,01,28,000421
2850186,04,01,1,1,05,03,28,001263
2850187,07,01,1,1,05,04,28,001100
2850187,07,01,1,1,10,04,28,001100
2850204,02,01,1,1,04,03,28,000378
2850204,02,01,1,1,09,03,28,001512
2850204,03,01,1,1,05,05,28,001890
2850204,04,01,1,1,02,02,28,000378
2850204,05,01,1,1,04,01,28,000378
2850204,08,01,1,1,01,01,28,000378
2850204,08,01,1,1,05,01,28,001134
2850205,02,01,1,1,01,02,28,000460
2850206,02,01,1,1,05,02,28,000604
2850206,04,01,1,1,05,01,28,000302
2850206,04,01,1,1,09,01,28,000302
2850206,05,01,1,3,02,01,28,000302
2850206,05,01,2,3,02,01,28,000302
2850206,05,01,3,3,02,01,28,000302
2850207,05,01,1,2,04,02,28,000320
2850207,05,01,2,2,04,02,28,000320
2850223,01,01,1,2,09,02,28,000766
2850223,01,01,2,2,09,02,28,000766
2850223,03,01,1,1,01,03,28,000383
2850224,05,01,1,1,06,02,28,000714
2850240,04,01,1,1,02,01,28,000385
2850241,06,01,1,1,03,02,28,000215
2850241,08,01,1,1,01,02,28,000215
2850241,08,01,1,2,05,02,28,000430
2850241,08,01,2,2,05,02,28,000430
2850242,02,01,1,1,01,01,28,000433
2850242,02,01,1,1,02,01,28,000433
2850242,02,01,1,1,04,01,28,000433
2850242,02,01,1,1,05,01,28,001732
2800342,02,01,1,2,04,01,28,000378
2800344,01,01,1,1,05,01,28,001263
2800345,05,01,1,1,05,02,28,001092
2800346,01,01,1,1,08,01,28,000830
2800347,04,01,1,1,04,02,28,000352
2800353,04,01,1,1,02,01,28,000383
2800373,15,01,3,5,05,01,28,000360
2850008,09,01,1,2,04,01,28,000253
2850009,04,01,2,2,02,01,28,000432
2850009,04,01,1,3,03,01,28,000432
2850009,04,01,2,4,05,01,28,000864
2800016,01,01,1,1,02,01,28,000459
2800342,02,01,2,2,04,01,28,000378
2800343,03,01,1,1,04,01,28,000534
2800343,05,01,1,1,11,01,28,001068
2800345,01,01,2,3,02,01,28,000364
2800345,01,01,3,3,02,01,28,000364
2800345,01,01,1,1,04,01,28,000364
2800346,01,01,1,1,11,01,28,000830
2800346,02,01,1,1,04,03,28,000415
2800347,04,01,1,1,02,02,28,000352
2850008,08,01,1,1,01,01,28,000253
2850008,09,01,1,1,01,01,28,000253
2850008,09,01,2,2,04,01,28,000253
2850009,04,01,1,2,02,01,28,000432
2850009,04,01,2,3,03,01,28,000432
2850009,04,01,3,3,03,01,28,000432
2850009,04,01,3,4,05,01,28,000864
2850009,04,01,4,4,05,01,28,000864
2850010,01,01,1,3,02,03,28,000493
2850010,01,01,2,3,02,03,28,000493
2850010,03,01,1,1,04,02,28,000493
2850027,10,01,1,1,04,02,28,000414
2850027,10,01,1,2,05,02,28,000828
2850027,10,01,2,2,05,02,28,000828
2850078,03,01,1,1,02,01,28,000505
2800011,01,01,1,2,01,02,28,000463
2800011,01,01,2,2,01,02,28,000463
2800011,01,01,2,5,05,02,28,001389
2800011,01,01,3,5,05,02,28,001389
2800011,01,01,4,5,05,02,28,001389
2800011,01,01,5,5,05,02,28,001389
2800346,01,01,1,1,02,01,28,000415
2800349,01,01,1,1,01,02,28,000447
2800350,01,01,1,1,04,02,28,000474
2800352,05,01,1,2,04,01,28,000543
2800353,03,01,1,1,04,01,28,000383
2800373,01,01,1,1,02,02,28,000225
2800373,06,02,1,1,02,02,28,000225
2800373,08,01,1,2,03,01,28,000225
2800373,11,01,1,1,03,02,28,000225
2800373,15,01,1,5,05,01,28,000360
2800373,15,01,2,5,05,01,28,000360
2800373,15,01,4,5,05,01,28,000360
2800373,15,01,5,5,05,01,28,000360
2800373,15,01,1,2,06,01,28,000225
2800373,15,01,2,2,06,01,28,000225
2850009,04,01,1,4,05,01,28,000864
2850025,04,01,2,2,02,05,28,000427
2800003,04,01,1,1,01,04,28,000226
2800003,04,01,1,1,05,04,28,000904
2800003,05,01,1,2,04,01,28,000226
2800003,05,01,2,2,04,01,28,000226
2800003,07,01,1,2,05,01,28,000452
2800003,07,01,2,2,05,01,28,000452
2800003,09,01,1,1,02,01,28,000226
2800011,01,01,1,5,05,02,28,001389
2800350,03,01,1,1,05,01,28,000948
2800373,08,01,2,2,03,01,28,000225
2850008,07,01,1,1,01,06,28,000253
2850008,07,01,1,1,02,06,28,000253
2850010,01,01,3,3,02,03,28,000493
2850010,05,01,1,1,04,06,28,000493
2850027,05,01,1,1,04,02,28,000414
2850025,04,01,1,2,02,05,28,000427
3240040,02,01,1,1,06,03,28,000708
2850025,03,01,1,1,02,02,28,000427
2850027,02,01,1,1,05,01,28,000414
2850063,03,01,1,1,02,03,28,000369
2850078,03,01,1,1,04,01,28,000505
2850078,04,01,1,1,02,01,28,000505
2850078,04,01,1,1,03,01,28,000505
2850114,04,01,1,2,02,01,28,000413
2850025,05,01,1,1,04,02,28,000427
2800003,07,01,1,1,01,01,28,000226
2850114,02,01,1,1,02,02,28,000413
2850117,10,01,1,1,04,01,28,000208
2850080,03,01,1,1,02,01,28,000372
2850095,01,01,1,1,04,01,28,000376
2850114,01,01,1,2,02,01,28,000413
2850114,01,01,2,2,02,01,28,000413
2850114,05,01,1,1,04,01,28,000413
2850117,04,01,1,1,02,02,28,000208
2850094,05,01,1,2,01,01,28,000420
2850094,05,01,1,1,02,01,28,000420
2850095,02,01,1,2,08,01,28,000752
2850095,02,01,2,2,08,01,28,000752
2850096,01,01,1,1,03,01,28,000476
2850096,01,01,1,1,04,01,28,000476
2850094,05,01,2,2,01,01,28,000420
2850098,04,01,1,1,05,01,28,001059
2850260,03,01,1,1,02,02,28,000403
2850260,03,01,1,1,04,02,28,000403
2850262,10,01,1,1,04,01,28,000223
2800382,03,01,1,1,02,01,28,000429
2800382,13,01,1,1,09,01,28,000429
2800382,16,01,1,1,09,02,28,000858
1950004,15,01,1,1,05,02,28,000772
2850131,05,01,1,1,15,01,28,001246
2890016,05,01,1,1,13,01,28,000349
2800371,08,01,1,1,05,01,28,000582
2800376,10,01,2,2,09,01,28,000608
1940295,01,01,1,1,05,02,28,000876
2850017,08,01,1,2,05,01,28,000576
2800376,10,01,1,2,09,01,28,000608
2740345,04,01,1,2,03,03,28,000225
2740345,04,01,2,2,03,03,28,000225
2850067,10,01,1,1,10,02,28,000494
2850072,17,01,1,1,07,01,28,000618
2850125,10,01,1,1,09,01,28,000735
2850125,20,01,1,1,02,02,28,000245
2850126,07,01,1,1,02,02,28,000311
2850126,11,01,1,1,09,01,28,000933
2850126,14,01,1,1,09,02,28,000933
2850144,07,01,1,2,09,02,28,001580
2850144,07,01,2,2,09,02,28,001580
2850144,11,01,1,1,06,01,28,001185
2850144,16,01,1,1,05,01,28,000790
2850144,16,01,1,1,07,01,28,000790
2850144,20,01,1,2,02,01,28,000395
2850144,20,01,2,2,02,01,28,000395
2850180,02,01,1,1,02,01,28,000216
2850180,06,01,1,1,02,02,28,000216
2850180,07,01,1,1,10,02,28,000432
2850180,13,01,1,1,01,05,28,000216
2850180,18,01,1,1,04,03,28,000216
2800368,19,01,1,1,04,01,28,000243
2800368,20,01,1,1,07,01,28,000486
2800369,01,01,1,1,03,01,28,000239
2800369,02,01,1,1,05,01,28,000239
2800369,17,01,1,1,09,01,28,000478
2800367,11,01,1,1,03,01,28,000318
2800368,06,01,1,1,01,01,28,000243
2800368,09,01,1,1,02,02,28,000243
2800369,13,01,1,1,02,03,28,000239
2800369,14,01,1,1,09,01,28,000478
2850072,04,01,1,1,10,01,28,000927
2800368,06,01,1,1,03,01,28,000243
2850019,09,01,1,1,01,04,28,000201
2850072,06,01,1,1,09,03,28,000927
2850072,07,01,1,1,09,01,28,000618
2850072,12,01,1,1,08,01,28,000618
2850072,17,01,1,1,10,01,28,000618
2850072,19,01,1,1,02,01,28,000309
2850072,20,01,1,1,04,01,28,000309
2850072,01,01,1,1,09,02,28,000618
2850072,04,01,1,1,04,01,28,000309
2850125,01,01,1,1,02,02,28,000245
2850071,03,01,2,2,09,02,28,000498
2850125,14,01,1,1,02,02,28,000245
2850125,14,01,1,1,09,02,28,000490
2850125,16,01,1,1,09,02,28,000490
2850071,03,01,1,2,09,02,28,000498
2850125,18,01,1,1,06,02,28,000490
2850071,03,01,1,2,02,02,28,000166
2850071,03,01,2,2,02,02,28,000166
2850071,11,01,1,1,01,02,28,000166
1150056,01,01,1,1,12,01,28,001767
2800384,09,01,1,1,09,01,28,000609
2850253,05,01,1,1,04,02,28,000468
2850253,08,01,1,1,04,02,28,000468
2800374,09,01,1,1,02,02,28,000458
2800374,20,01,1,1,09,03,28,001832
2840165,05,01,1,1,04,01,28,000490
2840165,05,01,1,1,02,01,28,000490
2840029,04,01,4,4,02,02,28,000471
2840301,02,01,1,1,02,05,28,000498
2840356,05,01,1,1,05,01,28,000464
2840029,04,01,1,1,04,02,28,000471
2840263,04,01,1,3,09,01,28,001134
2840348,04,01,1,1,12,03,28,002072
2840263,02,01,1,1,08,01,28,001701
2840240,03,01,1,1,08,02,28,000990
2840029,01,01,1,1,02,03,28,000471
2840165,04,01,1,1,02,01,28,000490
1390005,03,01,2,2,08,01,28,000236
2840141,05,01,1,1,03,02,28,000565
2840240,01,01,1,2,04,03,28,000495
2840127,04,01,1,1,09,02,28,000934
2840362,02,01,3,3,04,02,28,000565
2840336,04,01,1,1,02,01,28,000496
2840331,03,01,1,1,05,03,28,001593
2840029,04,01,3,4,02,02,28,000471
2840029,04,01,1,4,02,02,28,000471
2840023,05,01,1,2,02,03,28,000467
2840381,01,01,2,2,03,01,28,000474
2840029,04,01,2,4,02,02,28,000471
2840235,04,01,1,1,05,03,28,002220
2840263,04,01,3,3,09,01,28,001134
3040020,02,01,1,1,05,01,28,001970
2840154,01,01,1,1,04,01,28,000589
2840362,02,01,2,3,04,02,28,000565
2840362,02,01,1,3,04,02,28,000565
2840338,01,01,1,2,03,02,28,000476
2840325,02,01,1,1,02,01,28,000515
2840336,04,01,1,1,04,01,28,000496
2840263,02,01,1,2,09,01,28,001701
2840263,04,01,2,3,09,01,28,001134
2840263,02,01,2,2,09,01,28,001701
2840023,05,01,2,2,02,03,28,000467
2840381,05,01,1,1,03,01,28,000474
2840339,04,01,1,1,04,03,28,000516
2840053,04,01,1,1,08,01,28,000336
2840159,05,01,1,1,02,01,28,000472
2840240,01,01,2,2,04,03,28,000495
2840159,05,01,1,1,04,01,28,000472
2840049,03,01,1,1,03,02,28,000473
2840053,02,01,1,1,05,01,28,001008
2840338,01,01,2,2,03,02,28,000476
2840049,03,01,1,1,02,02,28,000473
2840215,01,01,1,1,05,01,28,000433
2840029,04,01,1,1,03,02,28,000471
2460019,15,01,1,2,09,01,28,000598
2840146,02,01,1,1,02,01,28,000520
0340195,03,01,2,2,12,01,28,000079
2840381,01,01,1,2,03,01,28,000474
2840196,02,01,1,1,09,01,28,000357
2840191,02,01,1,1,04,01,28,000448
2450048,05,01,1,1,09,01,28,000395
2840234,05,01,2,2,03,02,28,000505
2840339,04,01,1,1,02,03,28,000516
2840238,02,01,1,1,02,01,28,000537
2840324,04,01,1,1,05,01,28,001374
2840288,03,01,1,2,09,01,28,000944
2840035,01,01,1,1,04,01,28,000462
2840324,04,01,1,1,02,01,28,000687
2840040,03,01,1,1,04,03,28,000566
2840234,05,01,1,2,03,02,28,000505
2840189,05,01,1,1,09,02,28,000854
2840195,01,01,1,1,05,01,28,000491
2890007,05,01,1,1,05,01,28,000646
2840116,03,01,1,1,02,01,28,000485
2840324,04,01,1,1,03,01,28,000687
2840046,02,01,1,1,09,01,28,001080
2840011,04,01,1,1,02,03,28,000402
2840338,01,01,1,1,02,02,28,000476
2840159,05,01,1,1,09,01,28,000472
2840234,05,01,1,1,02,02,28,000505
2840116,03,01,1,2,03,01,28,000485
2840288,03,01,2,2,09,01,28,000944
1390019,20,01,2,2,05,01,28,000170
2840215,05,01,1,1,05,01,28,000433
2840221,01,01,4,5,13,05,28,002808
2840116,03,01,2,2,03,01,28,000485
2840067,04,01,1,1,02,01,28,000515
2840221,01,01,2,5,13,05,28,002808
2840215,01,01,1,1,04,01,28,000433
2840221,01,01,3,5,13,05,28,002808
2840221,01,01,5,5,13,05,28,002808
2840221,01,01,1,5,13,05,28,002808
2840222,04,01,1,1,03,01,28,000429
2860009,01,01,1,1,09,01,28,002690
2860009,03,01,1,1,03,01,28,000538
1350038,12,01,1,1,09,01,28,000292
2800371,07,01,1,2,09,01,28,000582
2850271,05,01,1,1,09,01,28,000831
2850271,15,01,1,1,09,03,28,000831
2850271,19,01,1,1,09,02,28,001108
2800370,16,01,1,1,01,01,28,000314
2800371,06,01,1,3,09,02,28,000582
2800370,08,01,1,1,09,02,28,001256
2800370,10,01,1,1,09,01,28,000628
2800370,11,01,1,1,01,02,28,000314
2800370,16,01,1,1,05,01,28,000628
2800371,04,01,1,1,04,02,28,000291
2800371,06,01,2,3,09,02,28,000582
2800371,06,01,3,3,09,02,28,000582
2800371,07,01,1,1,01,01,28,000291
2800371,07,01,2,2,11,01,28,000582
2800371,10,01,1,1,04,01,28,000291
2800370,03,01,1,1,09,03,28,000942
2800370,04,01,1,1,09,02,28,000942
2800371,06,01,1,1,03,02,28,000291
2800371,07,01,2,2,09,01,28,000582
2800371,07,01,1,2,11,01,28,000582
2800370,06,01,1,1,09,01,28,000628
2800371,07,01,1,1,10,01,28,000582
0140348,02,01,1,1,02,01,28,000241
0140348,02,01,1,1,09,01,28,000241
1350015,13,01,1,1,06,02,28,000218
2800355,04,01,1,1,09,03,28,001380
2800358,03,01,1,1,02,03,28,000458
2800360,01,01,1,1,05,01,28,000514
2850016,07,01,1,1,02,01,28,000238
2850143,09,01,1,1,02,03,28,000316
2850143,09,01,1,1,03,03,28,000316
2850159,02,01,1,1,05,01,28,000383
2850159,03,01,1,3,09,01,28,000766
2850159,03,01,2,3,09,01,28,000766
2850159,03,01,3,3,09,01,28,000766
2850159,10,01,1,1,05,02,28,000766
2850159,10,01,1,2,09,02,28,000766
2850159,10,01,2,2,09,02,28,000766
2850159,10,01,1,1,10,02,28,000766
2850160,01,01,1,1,01,02,28,000662
2850160,01,01,1,1,02,02,28,000662
2850178,03,01,1,1,02,03,28,000257
2850178,04,01,1,1,03,02,28,000257
2850178,04,01,1,1,04,02,28,000257
2850178,04,01,1,1,07,02,28,000771
2850178,04,01,1,1,08,02,28,000771
2850178,04,01,1,1,09,02,28,000771
2850178,06,01,1,1,05,01,28,000514
2850196,01,01,1,2,02,05,28,000525
2850196,01,01,2,2,02,05,28,000525
2850196,01,01,1,2,03,05,28,000525
2850196,01,01,2,2,03,05,28,000525
2850196,01,01,1,1,09,05,28,002625
2850197,06,01,1,1,02,02,28,000259
2850197,06,01,1,1,03,02,28,000259
2850197,07,01,1,2,10,01,28,000518
2850197,07,01,2,2,10,01,28,000518
2850213,01,01,1,1,07,01,28,001152
2850214,04,01,1,1,03,04,28,000456
2850215,03,01,1,1,01,01,28,000510
2850215,03,01,1,1,05,01,28,000510
2850215,03,01,1,1,09,01,28,000510
2850232,01,01,1,2,02,03,28,000257
2850232,01,01,2,2,02,03,28,000257
2850232,01,01,1,2,03,03,28,000257
2850232,01,01,2,2,03,03,28,000257
2850251,01,01,1,1,02,03,28,000259
2850251,04,01,1,1,01,01,28,000259
2850252,01,01,1,1,01,02,28,000332
2850252,07,01,1,1,02,01,28,000332
2850252,07,01,1,1,03,01,28,000332
2850252,07,01,1,1,09,01,28,000664
